sample_id	group	workflow	name	count	level	classification_status
Plant_sample_9	Plant	nf-mag	p__Actinomycetota	3	phylum	classified
Plant_sample_9	Plant	nf-mag	p__Bacteroidota	2	phylum	classified
Plant_sample_9	Plant	nf-mag	p__Pseudomonadota	18	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Actinomycetota	6	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Bacillota	3	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Bacteroidota	4	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Bacteroidota_A	2	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Campylobacterota	1	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Cyanobacteriota	3	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Deinococcota	1	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Desulfobacterota	1	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Fusobacteriota	1	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Halobacteriota	4	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Methanobacteriota_B	1	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Nanobdellota	1	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Pseudomonadota	22	phylum	classified
marine_sample_0	marine	MetaWRAP	p__Thermoproteota	2	phylum	classified
marine_sample_0	marine	MetaflowX	p__Actinomycetota	6	phylum	classified
marine_sample_0	marine	MetaflowX	p__Bacillota	2	phylum	classified
marine_sample_0	marine	MetaflowX	p__Bacteroidota	3	phylum	classified
marine_sample_0	marine	MetaflowX	p__Bacteroidota_A	2	phylum	classified
marine_sample_0	marine	MetaflowX	p__Campylobacterota	1	phylum	classified
marine_sample_0	marine	MetaflowX	p__Cyanobacteriota	4	phylum	classified
marine_sample_0	marine	MetaflowX	p__Deinococcota	1	phylum	classified
marine_sample_0	marine	MetaflowX	p__Desulfobacterota	1	phylum	classified
marine_sample_0	marine	MetaflowX	p__Fusobacteriota	1	phylum	classified
marine_sample_0	marine	MetaflowX	p__Halobacteriota	4	phylum	classified
marine_sample_0	marine	MetaflowX	p__Methanobacteriota_B	1	phylum	classified
marine_sample_0	marine	MetaflowX	p__Nanobdellota	1	phylum	classified
marine_sample_0	marine	MetaflowX	p__Pseudomonadota	35	phylum	classified
marine_sample_0	marine	MetaflowX	p__Thermoproteota	1	phylum	classified
marine_sample_0	marine	nf-mag	p__Actinomycetota	6	phylum	classified
marine_sample_0	marine	nf-mag	p__Bacillota	2	phylum	classified
marine_sample_0	marine	nf-mag	p__Bacteroidota	4	phylum	classified
marine_sample_0	marine	nf-mag	p__Bacteroidota_A	2	phylum	classified
marine_sample_0	marine	nf-mag	p__Campylobacterota	1	phylum	classified
marine_sample_0	marine	nf-mag	p__Cyanobacteriota	3	phylum	classified
marine_sample_0	marine	nf-mag	p__Deinococcota	1	phylum	classified
marine_sample_0	marine	nf-mag	p__Desulfobacterota	1	phylum	classified
marine_sample_0	marine	nf-mag	p__Fusobacteriota	1	phylum	classified
marine_sample_0	marine	nf-mag	p__Halobacteriota	3	phylum	classified
marine_sample_0	marine	nf-mag	p__Methanobacteriota_B	1	phylum	classified
marine_sample_0	marine	nf-mag	p__Nanobdellota	1	phylum	classified
marine_sample_0	marine	nf-mag	p__Pseudomonadota	33	phylum	classified
marine_sample_0	marine	nf-mag	p__Thermoproteota	2	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Actinomycetota	5	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Bacillota	4	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Bacteroidota	3	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Bacteroidota_A	1	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Campylobacterota	1	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Cyanobacteriota	1	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Desulfobacterota	6	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Desulfobacterota_I	2	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Halobacteriota	1	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Methanobacteriota_B	2	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Myxococcota	1	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Pseudomonadota	22	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Spirochaetota	2	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Synergistota	1	phylum	classified
marine_sample_1	marine	MetaWRAP	p__Thermoproteota	2	phylum	classified
marine_sample_1	marine	MetaflowX	p__Actinomycetota	5	phylum	classified
marine_sample_1	marine	MetaflowX	p__Bacillota	4	phylum	classified
marine_sample_1	marine	MetaflowX	p__Bacteroidota	3	phylum	classified
marine_sample_1	marine	MetaflowX	p__Bacteroidota_A	1	phylum	classified
marine_sample_1	marine	MetaflowX	p__Campylobacterota	1	phylum	classified
marine_sample_1	marine	MetaflowX	p__Cyanobacteriota	3	phylum	classified
marine_sample_1	marine	MetaflowX	p__Desulfobacterota	6	phylum	classified
marine_sample_1	marine	MetaflowX	p__Desulfobacterota_I	2	phylum	classified
marine_sample_1	marine	MetaflowX	p__Halobacteriota	1	phylum	classified
marine_sample_1	marine	MetaflowX	p__Methanobacteriota_B	2	phylum	classified
marine_sample_1	marine	MetaflowX	p__Myxococcota	1	phylum	classified
marine_sample_1	marine	MetaflowX	p__Pseudomonadota	38	phylum	classified
marine_sample_1	marine	MetaflowX	p__Spirochaetota	2	phylum	classified
marine_sample_1	marine	MetaflowX	p__Synergistota	1	phylum	classified
marine_sample_1	marine	MetaflowX	p__Thermoproteota	2	phylum	classified
marine_sample_1	marine	nf-mag	p__Actinomycetota	6	phylum	classified
marine_sample_1	marine	nf-mag	p__Bacillota	4	phylum	classified
marine_sample_1	marine	nf-mag	p__Bacteroidota	3	phylum	classified
marine_sample_1	marine	nf-mag	p__Bacteroidota_A	1	phylum	classified
marine_sample_1	marine	nf-mag	p__Campylobacterota	1	phylum	classified
marine_sample_1	marine	nf-mag	p__Cyanobacteriota	4	phylum	classified
marine_sample_1	marine	nf-mag	p__Desulfobacterota	6	phylum	classified
marine_sample_1	marine	nf-mag	p__Desulfobacterota_I	2	phylum	classified
marine_sample_1	marine	nf-mag	p__Halobacteriota	1	phylum	classified
marine_sample_1	marine	nf-mag	p__Methanobacteriota_B	3	phylum	classified
marine_sample_1	marine	nf-mag	p__Myxococcota	1	phylum	classified
marine_sample_1	marine	nf-mag	p__Nanobdellota	1	phylum	classified
marine_sample_1	marine	nf-mag	p__Pseudomonadota	39	phylum	classified
marine_sample_1	marine	nf-mag	p__Spirochaetota	2	phylum	classified
marine_sample_1	marine	nf-mag	p__Synergistota	1	phylum	classified
marine_sample_1	marine	nf-mag	p__Thermoproteota	2	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Actinomycetota	2	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Bacillota	6	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Bacteroidota	6	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Bacteroidota_A	2	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Campylobacterota	1	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Cyanobacteriota	2	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Deinococcota	1	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Desulfobacterota	4	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Desulfobacterota_I	2	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Fusobacteriota	1	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Halobacteriota	1	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Methanobacteriota	1	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Methanobacteriota_B	3	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Pseudomonadota	26	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Thermoplasmatota	1	phylum	classified
marine_sample_2	marine	MetaWRAP	p__Thermoproteota	1	phylum	classified
marine_sample_2	marine	MetaflowX	p__Actinomycetota	4	phylum	classified
marine_sample_2	marine	MetaflowX	p__Bacillota	6	phylum	classified
marine_sample_2	marine	MetaflowX	p__Bacteroidota	6	phylum	classified
marine_sample_2	marine	MetaflowX	p__Bacteroidota_A	2	phylum	classified
marine_sample_2	marine	MetaflowX	p__Campylobacterota	1	phylum	classified
marine_sample_2	marine	MetaflowX	p__Cyanobacteriota	2	phylum	classified
marine_sample_2	marine	MetaflowX	p__Deinococcota	1	phylum	classified
marine_sample_2	marine	MetaflowX	p__Desulfobacterota	4	phylum	classified
marine_sample_2	marine	MetaflowX	p__Desulfobacterota_I	2	phylum	classified
marine_sample_2	marine	MetaflowX	p__Fusobacteriota	1	phylum	classified
marine_sample_2	marine	MetaflowX	p__Halobacteriota	1	phylum	classified
marine_sample_2	marine	MetaflowX	p__Methanobacteriota	1	phylum	classified
marine_sample_2	marine	MetaflowX	p__Methanobacteriota_B	2	phylum	classified
marine_sample_2	marine	MetaflowX	p__Pseudomonadota	36	phylum	classified
marine_sample_2	marine	MetaflowX	p__Thermoplasmatota	1	phylum	classified
marine_sample_2	marine	MetaflowX	p__Thermoproteota	1	phylum	classified
marine_sample_2	marine	nf-mag	p__Actinomycetota	5	phylum	classified
marine_sample_2	marine	nf-mag	p__Bacillota	5	phylum	classified
marine_sample_2	marine	nf-mag	p__Bacteroidota	6	phylum	classified
marine_sample_2	marine	nf-mag	p__Bacteroidota_A	2	phylum	classified
marine_sample_2	marine	nf-mag	p__Campylobacterota	1	phylum	classified
marine_sample_2	marine	nf-mag	p__Cyanobacteriota	4	phylum	classified
marine_sample_2	marine	nf-mag	p__Deinococcota	1	phylum	classified
marine_sample_2	marine	nf-mag	p__Desulfobacterota	4	phylum	classified
marine_sample_2	marine	nf-mag	p__Desulfobacterota_I	2	phylum	classified
marine_sample_2	marine	nf-mag	p__Fusobacteriota	1	phylum	classified
marine_sample_2	marine	nf-mag	p__Halobacteriota	1	phylum	classified
marine_sample_2	marine	nf-mag	p__Methanobacteriota	1	phylum	classified
marine_sample_2	marine	nf-mag	p__Methanobacteriota_B	2	phylum	classified
marine_sample_2	marine	nf-mag	p__Pseudomonadota	38	phylum	classified
marine_sample_2	marine	nf-mag	p__Thermoplasmatota	1	phylum	classified
marine_sample_2	marine	nf-mag	p__Thermoproteota	1	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Actinomycetota	3	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Bacillota	5	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Bacteroidota	6	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Campylobacterota	1	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Cyanobacteriota	1	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Desulfobacterota	5	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Desulfobacterota_I	1	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Halobacteriota	2	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Methanobacteriota_B	2	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Nanobdellota	1	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Pseudomonadota	28	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Thermoproteota	1	phylum	classified
marine_sample_3	marine	MetaWRAP	p__Thermotogota	1	phylum	classified
marine_sample_3	marine	MetaflowX	p__Actinomycetota	3	phylum	classified
marine_sample_3	marine	MetaflowX	p__Bacillota	5	phylum	classified
marine_sample_3	marine	MetaflowX	p__Bacteroidota	8	phylum	classified
marine_sample_3	marine	MetaflowX	p__Campylobacterota	1	phylum	classified
marine_sample_3	marine	MetaflowX	p__Cyanobacteriota	1	phylum	classified
marine_sample_3	marine	MetaflowX	p__Desulfobacterota	5	phylum	classified
marine_sample_3	marine	MetaflowX	p__Desulfobacterota_I	1	phylum	classified
marine_sample_3	marine	MetaflowX	p__Halobacteriota	2	phylum	classified
marine_sample_3	marine	MetaflowX	p__Methanobacteriota_B	2	phylum	classified
marine_sample_3	marine	MetaflowX	p__Nanobdellota	1	phylum	classified
marine_sample_3	marine	MetaflowX	p__Pseudomonadota	37	phylum	classified
marine_sample_3	marine	MetaflowX	p__Thermoproteota	2	phylum	classified
marine_sample_3	marine	MetaflowX	p__Thermotogota	1	phylum	classified
marine_sample_3	marine	nf-mag	p__Actinomycetota	4	phylum	classified
marine_sample_3	marine	nf-mag	p__Bacillota	5	phylum	classified
marine_sample_3	marine	nf-mag	p__Bacteroidota	8	phylum	classified
marine_sample_3	marine	nf-mag	p__Campylobacterota	1	phylum	classified
marine_sample_3	marine	nf-mag	p__Desulfobacterota	5	phylum	classified
marine_sample_3	marine	nf-mag	p__Desulfobacterota_I	1	phylum	classified
marine_sample_3	marine	nf-mag	p__Halobacteriota	2	phylum	classified
marine_sample_3	marine	nf-mag	p__Methanobacteriota_B	2	phylum	classified
marine_sample_3	marine	nf-mag	p__Nanobdellota	1	phylum	classified
marine_sample_3	marine	nf-mag	p__Pseudomonadota	39	phylum	classified
marine_sample_3	marine	nf-mag	p__Thermoproteota	3	phylum	classified
marine_sample_3	marine	nf-mag	p__Thermotogota	1	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Actinomycetota	2	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Bacillota	3	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Bacteroidota	8	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Bacteroidota_A	1	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Campylobacterota	1	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Cyanobacteriota	1	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Desulfobacterota	4	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Desulfobacterota_I	1	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Halobacteriota	2	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Methanobacteriota_B	2	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Pseudomonadota	25	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Thermoproteota	1	phylum	classified
marine_sample_4	marine	MetaWRAP	p__Thermotogota	1	phylum	classified
marine_sample_4	marine	MetaflowX	p__Actinomycetota	2	phylum	classified
marine_sample_4	marine	MetaflowX	p__Bacillota	3	phylum	classified
marine_sample_4	marine	MetaflowX	p__Bacteroidota	8	phylum	classified
marine_sample_4	marine	MetaflowX	p__Bacteroidota_A	1	phylum	classified
marine_sample_4	marine	MetaflowX	p__Campylobacterota	1	phylum	classified
marine_sample_4	marine	MetaflowX	p__Desulfobacterota	4	phylum	classified
marine_sample_4	marine	MetaflowX	p__Halobacteriota	2	phylum	classified
marine_sample_4	marine	MetaflowX	p__Methanobacteriota_B	2	phylum	classified
marine_sample_4	marine	MetaflowX	p__Pseudomonadota	35	phylum	classified
marine_sample_4	marine	MetaflowX	p__Thermoproteota	2	phylum	classified
marine_sample_4	marine	MetaflowX	p__Thermotogota	1	phylum	classified
marine_sample_4	marine	nf-mag	p__Actinomycetota	2	phylum	classified
marine_sample_4	marine	nf-mag	p__Bacillota	3	phylum	classified
marine_sample_4	marine	nf-mag	p__Bacteroidota	9	phylum	classified
marine_sample_4	marine	nf-mag	p__Bacteroidota_A	1	phylum	classified
marine_sample_4	marine	nf-mag	p__Campylobacterota	1	phylum	classified
marine_sample_4	marine	nf-mag	p__Desulfobacterota	4	phylum	classified
marine_sample_4	marine	nf-mag	p__Desulfobacterota_I	1	phylum	classified
marine_sample_4	marine	nf-mag	p__Halobacteriota	2	phylum	classified
marine_sample_4	marine	nf-mag	p__Methanobacteriota_B	2	phylum	classified
marine_sample_4	marine	nf-mag	p__Pseudomonadota	33	phylum	classified
marine_sample_4	marine	nf-mag	p__Thermoproteota	3	phylum	classified
marine_sample_4	marine	nf-mag	p__Thermotogota	1	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Actinomycetota	3	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Bacillota	3	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Bacteroidota	9	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Campylobacterota	1	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Cyanobacteriota	1	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Desulfobacterota	7	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Desulfobacterota_I	1	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Fusobacteriota	1	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Halobacteriota	1	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Methanobacteriota_B	2	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Pseudomonadota	27	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Thermoproteota	2	phylum	classified
marine_sample_5	marine	MetaWRAP	p__Thermotogota	1	phylum	classified
marine_sample_5	marine	MetaflowX	p__Actinomycetota	3	phylum	classified
marine_sample_5	marine	MetaflowX	p__Bacillota	4	phylum	classified
marine_sample_5	marine	MetaflowX	p__Bacteroidota	9	phylum	classified
marine_sample_5	marine	MetaflowX	p__Campylobacterota	1	phylum	classified
marine_sample_5	marine	MetaflowX	p__Cyanobacteriota	1	phylum	classified
marine_sample_5	marine	MetaflowX	p__Desulfobacterota	7	phylum	classified
marine_sample_5	marine	MetaflowX	p__Desulfobacterota_I	1	phylum	classified
marine_sample_5	marine	MetaflowX	p__Fusobacteriota	1	phylum	classified
marine_sample_5	marine	MetaflowX	p__Methanobacteriota_B	2	phylum	classified
marine_sample_5	marine	MetaflowX	p__Pseudomonadota	28	phylum	classified
marine_sample_5	marine	MetaflowX	p__Thermoproteota	2	phylum	classified
marine_sample_5	marine	MetaflowX	p__Thermotogota	1	phylum	classified
marine_sample_5	marine	nf-mag	p__Actinomycetota	3	phylum	classified
marine_sample_5	marine	nf-mag	p__Bacillota	4	phylum	classified
marine_sample_5	marine	nf-mag	p__Bacteroidota	14	phylum	classified
marine_sample_5	marine	nf-mag	p__Campylobacterota	1	phylum	classified
marine_sample_5	marine	nf-mag	p__Cyanobacteriota	1	phylum	classified
marine_sample_5	marine	nf-mag	p__Desulfobacterota	6	phylum	classified
marine_sample_5	marine	nf-mag	p__Desulfobacterota_I	1	phylum	classified
marine_sample_5	marine	nf-mag	p__Fusobacteriota	1	phylum	classified
marine_sample_5	marine	nf-mag	p__Methanobacteriota_B	2	phylum	classified
marine_sample_5	marine	nf-mag	p__Pseudomonadota	25	phylum	classified
marine_sample_5	marine	nf-mag	p__Thermoproteota	2	phylum	classified
marine_sample_5	marine	nf-mag	p__Thermotogota	1	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Actinomycetota	3	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Bacillota	4	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Bacteroidota	8	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Campylobacterota	1	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Cyanobacteriota	1	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Desulfobacterota	7	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Desulfobacterota_I	2	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Fusobacteriota	1	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Halobacteriota	1	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Methanobacteriota_B	2	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Pseudomonadota	25	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Synergistota	1	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Thermoproteota	2	phylum	classified
marine_sample_6	marine	MetaWRAP	p__Thermotogota	1	phylum	classified
marine_sample_6	marine	MetaflowX	p__Actinomycetota	3	phylum	classified
marine_sample_6	marine	MetaflowX	p__Bacillota	4	phylum	classified
marine_sample_6	marine	MetaflowX	p__Bacteroidota	11	phylum	classified
marine_sample_6	marine	MetaflowX	p__Campylobacterota	1	phylum	classified
marine_sample_6	marine	MetaflowX	p__Cyanobacteriota	1	phylum	classified
marine_sample_6	marine	MetaflowX	p__Desulfobacterota	7	phylum	classified
marine_sample_6	marine	MetaflowX	p__Desulfobacterota_I	2	phylum	classified
marine_sample_6	marine	MetaflowX	p__Fusobacteriota	1	phylum	classified
marine_sample_6	marine	MetaflowX	p__Halobacteriota	1	phylum	classified
marine_sample_6	marine	MetaflowX	p__Methanobacteriota_B	2	phylum	classified
marine_sample_6	marine	MetaflowX	p__Pseudomonadota	38	phylum	classified
marine_sample_6	marine	MetaflowX	p__Thermoproteota	2	phylum	classified
marine_sample_6	marine	MetaflowX	p__Thermotogota	1	phylum	classified
marine_sample_6	marine	nf-mag	p__Actinomycetota	3	phylum	classified
marine_sample_6	marine	nf-mag	p__Bacillota	4	phylum	classified
marine_sample_6	marine	nf-mag	p__Bacteroidota	13	phylum	classified
marine_sample_6	marine	nf-mag	p__Campylobacterota	1	phylum	classified
marine_sample_6	marine	nf-mag	p__Cyanobacteriota	2	phylum	classified
marine_sample_6	marine	nf-mag	p__Desulfobacterota	7	phylum	classified
marine_sample_6	marine	nf-mag	p__Desulfobacterota_I	2	phylum	classified
marine_sample_6	marine	nf-mag	p__Fusobacteriota	1	phylum	classified
marine_sample_6	marine	nf-mag	p__Halobacteriota	1	phylum	classified
marine_sample_6	marine	nf-mag	p__Methanobacteriota_B	2	phylum	classified
marine_sample_6	marine	nf-mag	p__Pseudomonadota	37	phylum	classified
marine_sample_6	marine	nf-mag	p__Thermoproteota	2	phylum	classified
marine_sample_6	marine	nf-mag	p__Thermotogota	1	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Actinomycetota	4	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Bacillota	4	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Bacteroidota	5	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Campylobacterota	1	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Cyanobacteriota	2	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Desulfobacterota	5	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Desulfobacterota_I	3	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Halobacteriota	1	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Methanobacteriota_B	2	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Pseudomonadota	28	phylum	classified
marine_sample_7	marine	MetaWRAP	p__Thermoproteota	2	phylum	classified
marine_sample_7	marine	MetaflowX	p__Actinomycetota	4	phylum	classified
marine_sample_7	marine	MetaflowX	p__Bacillota	5	phylum	classified
marine_sample_7	marine	MetaflowX	p__Bacteroidota	9	phylum	classified
marine_sample_7	marine	MetaflowX	p__Campylobacterota	1	phylum	classified
marine_sample_7	marine	MetaflowX	p__Cyanobacteriota	1	phylum	classified
marine_sample_7	marine	MetaflowX	p__Desulfobacterota	5	phylum	classified
marine_sample_7	marine	MetaflowX	p__Desulfobacterota_I	3	phylum	classified
marine_sample_7	marine	MetaflowX	p__Halobacteriota	1	phylum	classified
marine_sample_7	marine	MetaflowX	p__Methanobacteriota_B	2	phylum	classified
marine_sample_7	marine	MetaflowX	p__Pseudomonadota	35	phylum	classified
marine_sample_7	marine	MetaflowX	p__Thermoproteota	2	phylum	classified
marine_sample_7	marine	nf-mag	p__Actinomycetota	3	phylum	classified
marine_sample_7	marine	nf-mag	p__Bacillota	5	phylum	classified
