	ID	whole_task	module	simple_task	realtime_M	realtime_h	cpu	cpu_time	peak_rss_G	slurmID	raw_reads	raw_bases	clean_reads	clean_bases	effective_rate(%)	C(%)	lq_reads	host_reads	Group	cpu_hour
32	L5_022_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	91679878	13.6	90281856	13.46	98.48	46.18	1397876	146	Lou_HG	NA
33	L5_038_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	80346560	11.93	79176672	11.82	98.54	48.02	1169732	156	Lou_HG	NA
34	L5_047_1096G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	105350914	15.63	103453088	15.45	98.2	49.82	1896474	1352	Lou_HG	NA
35	L5_079_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	100637008	14.94	99092950	14.79	98.47	47.27	1542858	1200	Lou_HG	NA
36	L5_079_1094G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	81088356	12.01	79751178	11.89	98.35	48.11	1336968	210	Lou_HG	NA
37	L5_082_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	82974530	12.28	81020522	12.09	97.65	49.81	1948658	5350	Lou_HG	NA
38	L5_082_1015G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	96809314	14.35	95173228	14.2	98.31	45.42	1635880	206	Lou_HG	NA
39	L5_082_1096G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	85408592	12.66	83810816	12.51	98.13	46.5	1597588	188	Lou_HG	NA
40	L5_098_907G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	77714732	11.52	76277682	11.38	98.15	49.34	1436870	180	Lou_HG	NA
41	L5_101_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	94522050	14.04	93118638	13.91	98.52	45.56	1403262	150	Lou_HG	NA
42	L5_102_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	84792930	12.55	83480160	12.43	98.45	45.98	1312446	324	Lou_HG	NA
43	L5_121_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	79383838	11.68	78022702	11.56	98.29	48.26	1360140	996	Lou_HG	NA
44	L5_144_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	69096426	10.21	67815912	10.09	98.15	46.59	1280342	172	Lou_HG	NA
45	L5_144_1092G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	67195394	9.95	65785566	9.81	97.9	49.67	1409602	226	Lou_HG	NA
46	L5_144_915G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	84562104	12.52	82778186	12.35	97.89	48.84	1783164	754	Lou_HG	NA
47	L5_145_912G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	80899664	11.97	79304196	11.82	98.03	46.29	1595032	436	Lou_HG	NA
48	L5_162_1090G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	69721966	10.31	68112122	10.16	97.69	45.85	1606146	3698	Lou_HG	NA
49	L5_169_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	94068276	13.95	92549736	13.81	98.39	46.4	1518288	252	Lou_HG	NA
50	L5_169_914G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	99088722	14.69	97352422	14.53	98.25	49.14	1736030	270	Lou_HG	NA
51	L5_187_1052G1	NA	NA	NA	NA	NA	NA	NA	NA	NA	103500774	15.34	101748736	15.17	98.31	48.49	1749806	2232	Lou_HG	NA
52	SRR5788019	NA	NA	NA	NA	NA	NA	NA	NA	NA	82852262	12.43	69655782	9.5	84.07	43.14	12972592	223888	Ocean	NA
53	SRR5788051	NA	NA	NA	NA	NA	NA	NA	NA	NA	114506672	17.18	94584744	12.76	82.6	40.09	19789104	132824	Ocean	NA
54	SRR5788054	NA	NA	NA	NA	NA	NA	NA	NA	NA	49114276	7.37	41606134	5.67	84.71	42.19	7373690	134452	Ocean	NA
55	SRR5788072	NA	NA	NA	NA	NA	NA	NA	NA	NA	22199210	3.33	21744464	3.21	97.95	37.66	435944	18802	Ocean	NA
56	SRR5788098	NA	NA	NA	NA	NA	NA	NA	NA	NA	77140360	11.57	67406966	9.37	87.38	43.38	9654650	78744	Ocean	NA
57	SRR5788110	NA	NA	NA	NA	NA	NA	NA	NA	NA	68580390	10.29	59258434	8.23	86.41	45.22	9242636	79320	Ocean	NA
58	SRR5788132	NA	NA	NA	NA	NA	NA	NA	NA	NA	89515368	13.43	77386672	10.8	86.45	39.56	12005772	122924	Ocean	NA
59	SRR5788157	NA	NA	NA	NA	NA	NA	NA	NA	NA	59666872	8.95	53904898	7.6	90.34	43.08	5709880	52094	Ocean	NA
60	SRR5788160	NA	NA	NA	NA	NA	NA	NA	NA	NA	100142828	15.02	87933526	12.33	87.81	40.57	12097036	112266	Ocean	NA
61	SRR5788169	NA	NA	NA	NA	NA	NA	NA	NA	NA	44251880	6.64	38917672	5.41	87.95	44.65	5319868	14340	Ocean	NA
62	SRR5788170	NA	NA	NA	NA	NA	NA	NA	NA	NA	42781050	6.42	38469224	5.42	89.92	43.84	4270380	41446	Ocean	NA
63	SRR5788178	NA	NA	NA	NA	NA	NA	NA	NA	NA	41345872	6.2	36317602	5.06	87.84	44.77	4989486	38784	Ocean	NA
64	SRR5788201	NA	NA	NA	NA	NA	NA	NA	NA	NA	40123938	6.02	36552980	5.13	91.1	44.8	3538578	32380	Ocean	NA
65	SRR5788251	NA	NA	NA	NA	NA	NA	NA	NA	NA	44042824	6.61	37515452	5.18	85.18	46.29	6495312	32060	Ocean	NA
66	SRR5788255	NA	NA	NA	NA	NA	NA	NA	NA	NA	55860230	8.38	49486482	6.9	88.59	42.22	6335388	38360	Ocean	NA
67	SRR5788265	NA	NA	NA	NA	NA	NA	NA	NA	NA	133170602	19.98	125490050	18.35	94.23	37.95	7487362	193190	Ocean	NA
68	SRR5788272	NA	NA	NA	NA	NA	NA	NA	NA	NA	27545466	4.13	23862114	3.28	86.63	46.39	3655958	27394	Ocean	NA
69	SRR5788292	NA	NA	NA	NA	NA	NA	NA	NA	NA	61724160	9.26	53756732	7.49	87.09	42.7	7883514	83914	Ocean	NA
70	SRR5788307	NA	NA	NA	NA	NA	NA	NA	NA	NA	126339976	18.95	111739564	15.59	88.44	44.35	14477136	123276	Ocean	NA
71	SRR5788381	NA	NA	NA	NA	NA	NA	NA	NA	NA	54174926	8.13	47866868	6.7	88.36	45.8	6259680	48378	Ocean	NA
72	SRR5788386	NA	NA	NA	NA	NA	NA	NA	NA	NA	48961804	7.34	42783094	5.95	87.38	42.32	6085750	92960	Ocean	NA
73	SRR5788404	NA	NA	NA	NA	NA	NA	NA	NA	NA	43774700	6.57	38895334	5.43	88.85	40.9	4847414	31952	Ocean	NA
74	SRR5788412	NA	NA	NA	NA	NA	NA	NA	NA	NA	98810764	14.82	82976370	11.32	83.98	45.26	15744720	89674	Ocean	NA
75	SRR5788437	NA	NA	NA	NA	NA	NA	NA	NA	NA	16977872	2.55	14926992	2.07	87.92	43.38	2038846	12034	Ocean	NA
76	SRR5935751	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5935751)	ASSEMBLY	METASPADES	51.4333333333333	0.857222222222222	1752.5	1502.28194444444	32.2	102827	37290890	3.45	30535114	3	81.88	43.45	6755320	456	iHMP	27.4311111111111
77	SRR5935942	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5935942)	ASSEMBLY	METASPADES	46.6166666666667	0.776944444444444	1607.4	1248.8605	26.2	102836	26832010	2.45	21535628	2.11	80.26	44.92	5279024	17358	iHMP	24.8622222222222
78	SRR5936006	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5936006)	ASSEMBLY	METASPADES	45.3166666666667	0.755277777777778	1899.7	1434.80119444444	32.4	102866	37997162	3.52	31158518	3.07	82	44.55	6838534	110	iHMP	24.1688888888889
79	SRR5936131	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5936131)	ASSEMBLY	METASPADES	64.8	1.08	1919.3	2072.844	32.4	102886	54566512	5.11	45868838	4.53	84.06	44.87	8695962	1712	iHMP	34.56
80	SRR5936196	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5936196)	ASSEMBLY	METASPADES	42.6833333333333	0.711388888888889	2040.3	1451.44675	31.9	102841	34556040	3.17	27940728	2.74	80.86	44.65	6596370	18942	iHMP	22.7644444444444
81	SRR5936221	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5936221)	ASSEMBLY	METASPADES	71.4166666666667	1.19027777777778	1997.6	2377.69888888889	32.4	102884	54297010	5.08	45584048	4.5	83.95	44.73	8712794	168	iHMP	38.0888888888889
82	SRR5936235	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5936235)	ASSEMBLY	METASPADES	39.5833333333333	0.659722222222222	1838.8	1213.09722222222	29.9	102844	28847916	2.68	24086782	2.37	83.5	43.8	4753550	7584	iHMP	21.1111111111111
83	SRR5946620	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5946620)	ASSEMBLY	METASPADES	39.9	0.665	1996.2	1327.473	30.2	102838	30948940	2.87	25323612	2.49	81.82	43.99	5616468	8860	iHMP	21.28
84	SRR5946645	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5946645)	ASSEMBLY	METASPADES	32.0666666666667	0.534444444444444	1525.1	815.081222222222	22.4	102832	15824114	1.5	13843678	1.37	87.48	48.8	1980406	30	iHMP	17.1022222222222
85	SRR5946691	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5946691)	ASSEMBLY	METASPADES	70.6666666666667	1.17777777777778	2097.9	2470.86	32.4	102868	46610392	4.38	39511286	3.9	84.77	44.22	7096868	2238	iHMP	37.6888888888889
86	SRR5946707	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5946707)	ASSEMBLY	METASPADES	39.4333333333333	0.657222222222222	1514.9	995.625944444444	22.9	102846	22275938	2.02	17244584	1.68	77.41	45.18	5031266	88	iHMP	21.0311111111111
87	SRR5946794	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5946794)	ASSEMBLY	METASPADES	32.4833333333333	0.541388888888889	1599.3	865.84325	22.5	102829	15840582	1.44	12255690	1.2	77.37	46.64	3584842	50	iHMP	17.3244444444444
88	SRR5946842	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5946842)	ASSEMBLY	METASPADES	50.3666666666667	0.839444444444444	2066.3	1734.54405555556	30.5	102873	28440678	2.71	25109560	2.48	88.29	44.63	3330788	330	iHMP	26.8622222222222
89	SRR5946919	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5946919)	ASSEMBLY	METASPADES	54.0333333333333	0.900555555555556	1852.8	1668.54933333333	32.4	102876	40194948	3.62	30765376	3	76.54	47.88	9429070	502	iHMP	28.8177777777778
90	SRR5947041	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5947041)	ASSEMBLY	METASPADES	27.2166666666667	0.453611111111111	1695.8	769.233722222222	22.1	102870	19231118	1.77	14944380	1.47	77.71	45.82	4286596	142	iHMP	14.5155555555556
91	SRR5947065	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5947065)	ASSEMBLY	METASPADES	62.0666666666667	1.03444444444444	2034.3	2104.37033333333	32.3	102897	51824854	4.86	43779096	4.32	84.48	45.98	8045412	346	iHMP	33.1022222222222
92	SRR5950535	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5950535)	ASSEMBLY	METASPADES	32.9666666666667	0.549444444444445	1788.5	982.681388888889	22.1	102881	22263928	2	17010356	1.66	76.4	43.77	5253502	70	iHMP	17.5822222222222
93	SRR5950618	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5950618)	ASSEMBLY	METASPADES	70.1333333333333	1.16888888888889	2017.6	2358.35022222222	32.5	102891	42920824	4	35837476	3.53	83.5	45.58	7083168	180	iHMP	37.4044444444445
94	SRR5950662	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5950662)	ASSEMBLY	METASPADES	59.8666666666667	0.997777777777778	1758	1754.09333333333	32.4	102888	40815652	3.79	33703372	3.32	82.57	44.85	7112220	60	iHMP	31.9288888888889
95	SRR5950780	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (SRR5950780)	ASSEMBLY	METASPADES	56.6833333333333	0.944722222222222	2022.5	1910.70069444444	32.4	102894	44366978	4.14	36967628	3.64	83.32	43.87	7398832	518	iHMP	30.2311111111111
